"entrez_id"	"final_symbol"	"ENSG_id"	"gene_symbol"	"Gencode_symbol"	"Aliase"
"345651"	"ACTBL2"	"ENSG00000169067"	"ACTBL2"	"ACTBL2"	"ACT|ACTBL2"
"70"	"ACTC1"	"ENSG00000159251"	"ACTC1"	"ACTC1"	"ACTC|ASD5|CMD1R|CMH11|LVNC4|ACTC1"
"72"	"ACTG2"	"ENSG00000163017"	"ACTG2"	"ACTG2"	"ACT|ACTA3|ACTE|ACTL3|ACTSG|MMIHS5|VSCM|VSCM1|ACTG2"
"170487"	"ACTL10"	"ENSG00000288649"	"ACTL10"	"ACTL10"	"C20orf134|dJ63M2.2|ACTL10"
"86"	"ACTL6A"	"ENSG00000136518"	"ACTL6A"	"ACTL6A"	"ACTL6|ARPN-BETA|Arp4|BAF53A|INO80K|SMARCN1|ACTL6A"
"51412"	"ACTL6B"	"ENSG00000077080"	"ACTL6B"	"ACTL6B"	"ACTL6|BAF53B|DEE76|EIEE76|IDDSSAD|SMARCN2|arpNalpha|ACTL6B"
"10881"	"ACTL7A"	"ENSG00000187003"	"ACTL7A"	"ACTL7A"	"ACTL7A"
"10880"	"ACTL7B"	"ENSG00000148156"	"ACTL7B"	"ACTL7B"	"Tact1|ACTL7B"
"81569"	"ACTL8"	"ENSG00000117148"	"ACTL8"	"ACTL8"	"CT57|ACTL8"
"284382"	"ACTL9"	"ENSG00000181786"	"ACTL9"	"ACTL9"	"HSD21|SPGF53|ACTL9"
"284325"	"ACTMAP"	"ENSG00000188493"	"C19orf54"	"ACTMAP"	NA
"87"	"ACTN1"	"ENSG00000072110"	"ACTN1"	"ACTN1"	"BDPLT15|ACTN1"
"161159"	"ACTN1-DT"	"ENSG00000259062"	"ACTN1-DT"	"ACTN1-DT"	"ACTN1-AS1|C14orf84|ACTN1-DT"
"88"	"ACTN2"	"ENSG00000077522"	"ACTN2"	"ACTN2"	"CMD1AA|CMH23|MPD6|MYOCOZ|ACTN2"
"89"	"ACTN3"	"ENSG00000248746"	"ACTN3"	"ACTN3"	"ACTN3D|ACTN3"
"55860"	"ACTR10"	"ENSG00000131966"	"ACTR10"	"ACTR10"	"ACTR11|Arp10|Arp11|HARP11|ACTR10"
"10120"	"ACTR1B"	"ENSG00000115073"	"ACTR1B"	"ACTR1B"	"ARP1B|CTRN2|PC3|ACTR1B"
"10097"	"ACTR2"	"ENSG00000138071"	"ACTR2"	"ACTR2"	"ARP2|ACTR2"
"653857"	"ACTR3C"	"ENSG00000106526"	"ACTR3C"	"ACTR3C"	"ARP11|ACTR3C"
"79913"	"ACTR5"	"ENSG00000101442"	"ACTR5"	"ACTR5"	"Arp5|INO80M|ACTR5"
"93973"	"ACTR8"	"ENSG00000113812"	"ACTR8"	"ACTR8"	"ARP8|INO80N|hArp8|ACTR8"
"139741"	"ACTRT1"	"ENSG00000123165"	"ACTRT1"	"ACTRT1"	"AIP1|ARIP1|ARPT1|HSD27|ACTRT1"
"140625"	"ACTRT2"	"ENSG00000169717"	"ACTRT2"	"ACTRT2"	"ARPM2|ARPT2|Arp-T2|HARPM2|ACTRT2"
"84517"	"ACTRT3"	"ENSG00000184378"	"ACTRT3"	"ACTRT3"	"ARP-T3|ARPM1|ACTRT3"
"90"	"ACVR1"	"ENSG00000115170"	"ACVR1"	"ACVR1"	"ACTRI|ACVR1A|ACVRLK2|ALK2|FOP|SKR1|TSRI|ACVR1"
"91"	"ACVR1B"	"ENSG00000135503"	"ACVR1B"	"ACVR1B"	"ACTRIB|ACVRLK4|ALK4|SKR2|ACVR1B"
"130399"	"ACVR1C"	"ENSG00000123612"	"ACVR1C"	"ACVR1C"	"ACVRLK7|ALK7|ACVR1C"
"92"	"ACVR2A"	"ENSG00000121989"	"ACVR2A"	"ACVR2A"	"ACTRII|ACVR2|ACVR2A"
"93"	"ACVR2B"	"ENSG00000114739"	"ACVR2B"	"ACVR2B"	"ACTRIIB|ActR-IIB|HTX4|ACVR2B"
"100128640"	"ACVR2B-AS1"	"ENSG00000229589"	"ACVR2B-AS1"	"ACVR2B-AS1"	"ACVR2B-AS1"
"94"	"ACVRL1"	"ENSG00000139567"	"ACVRL1"	"ACVRL1"	"ACVRLK1|ALK-1|ALK1|HHT|HHT2|ORW2|SKR3|TSR-I|ACVRL1"
"95"	"ACY1"	"ENSG00000243989"	"ACY1"	"ACY1"	"ACY-1|ACY1D|HEL-S-5|ACY1"
"91703"	"ACY3"	"ENSG00000132744"	"ACY3"	"ACY3"	"ACY-3|HCBP1|ACY3"
"97"	"ACYP1"	"ENSG00000119640"	"ACYP1"	"ACYP1"	"ACYPE|ACYP1"
"98"	"ACYP2"	"ENSG00000170634"	"ACYP2"	"ACYP2"	"ACYM|ACYP|ACYP2"
"100"	"ADA"	"ENSG00000196839"	"ADA"	"ADA"	"ADA1|ADA"
"51816"	"ADA2"	"ENSG00000093072"	"ADA2"	"ADA2"	"ADGF|CECR1|IDGFL|PAN|SNEDS|VAIHS|ADA2"
"161931"	"ADAD2"	"ENSG00000140955"	"ADAD2"	"ADAD2"	"TENRL|ADAD2"
"161823"	"ADAL"	"ENSG00000168803"	"ADAL"	"ADAL"	"HsMAPDA|ADAL"
"102"	"ADAM10"	"ENSG00000137845"	"ADAM10"	"ADAM10"	"AD10|AD18|CD156c|CDw156|HsT18717|MADM|RAK|kuz|ADAM10"
"4185"	"ADAM11"	"ENSG00000073670"	"ADAM11"	"ADAM11"	"MDC|ADAM11"
"8038"	"ADAM12"	"ENSG00000148848"	"ADAM12"	"ADAM12"	"ADAM12-OT1|CAR10|MCMP|MCMPMltna|MLTN|MLTNA|ADAM12"
"8751"	"ADAM15"	"ENSG00000143537"	"ADAM15"	"ADAM15"	"MDC15|ADAM15"
"6868"	"ADAM17"	"ENSG00000151694"	"ADAM17"	"ADAM17"	"ADAM18|CD156B|CSVP|NISBD|NISBD1|TACE|ADAM17"
"8749"	"ADAM18"	"ENSG00000168619"	"ADAM18"	"ADAM18"	"ADAM27|tMDCIII|ADAM18"
"8728"	"ADAM19"	"ENSG00000135074"	"ADAM19"	"ADAM19"	"FKSG34|MADDAM|MLTNB|ADAM19"
"2515"	"ADAM2"	"ENSG00000104755"	"ADAM2"	"ADAM2"	"CRYN1|CRYN2|CT15|FTNB|PH-30b|PH30|PH30-beta|ADAM2"
"317760"	"ADAM20P1"	"ENSG00000290783"	"ADAM20P1"	"ADAM20P1"	"C14orf55|ADAM20P1"
"53616"	"ADAM22"	"ENSG00000008277"	"ADAM22"	"ADAM22"	"ADAM 22|DEE61|EIEE61|MDC2|ADAM22"
"8745"	"ADAM23"	"ENSG00000114948"	"ADAM23"	"ADAM23"	"MDC-3|MDC3|ADAM23"
"10863"	"ADAM28"	"ENSG00000042980"	"ADAM28"	"ADAM28"	"ADAM 28|MDC-L|MDCL|eMDC II|eMDCII|ADAM28"
"11086"	"ADAM29"	"ENSG00000168594"	"ADAM29"	"ADAM29"	"CT73|svph1|ADAM29"
"11085"	"ADAM30"	"ENSG00000134249"	"ADAM30"	"ADAM30"	"svph4|ADAM30"
"203102"	"ADAM32"	"ENSG00000197140"	"ADAM32"	"ADAM32"	"ADAM32"
"80332"	"ADAM33"	"ENSG00000149451"	"ADAM33"	"ADAM33"	"C20orf153|DJ964F7.1|ADAM33"
"8755"	"ADAM6"	"ENSG00000290844"	"ADAM6"	"ADAM6"	"C14orf96|tMDCIV|ADAM6"
"8756"	"ADAM7"	"ENSG00000069206"	"ADAM7"	"ADAM7"	"ADAM 7|ADAM-7|EAPI|GP-83|GP83|ADAM7"
"101929315"	"ADAM7-AS2"	"ENSG00000253643"	"ADAM7-AS2"	"ADAM7-AS2"	"ADAM7-AS2"
"101"	"ADAM8"	"ENSG00000151651"	"ADAM8"	"ADAM8"	"CD156|CD156a|MS2|ADAM8"
"8754"	"ADAM9"	"ENSG00000168615"	"ADAM9"	"ADAM9"	"CORD9|MCMP|MDC9|Mltng|ADAM9"
"27299"	"ADAMDEC1"	"ENSG00000134028"	"ADAMDEC1"	"ADAMDEC1"	"M12.219|ADAMDEC1"
"9510"	"ADAMTS1"	"ENSG00000154734"	"ADAMTS1"	"ADAMTS1"	"C3-C5|METH1|ADAMTS1"
"81794"	"ADAMTS10"	"ENSG00000142303"	"ADAMTS10"	"ADAMTS10"	"ADAM-TS10|ADAMTS-10|WMS|WMS1|ADAMTS10"
"81792"	"ADAMTS12"	"ENSG00000151388"	"ADAMTS12"	"ADAMTS12"	"PRO4389|ADAMTS12"
"11093"	"ADAMTS13"	"ENSG00000160323"	"ADAMTS13"	"ADAMTS13"	"ADAM-TS13|ADAMTS-13|C9orf8|VWFCP|vWF-CP|ADAMTS13"
"140766"	"ADAMTS14"	"ENSG00000138316"	"ADAMTS14"	"ADAMTS14"	"ADAMTS14"
"170689"	"ADAMTS15"	"ENSG00000166106"	"ADAMTS15"	"ADAMTS15"	"ADAMTS15"
"170690"	"ADAMTS16"	"ENSG00000145536"	"ADAMTS16"	"ADAMTS16"	"ADAMTS16s|ADAMTS16"
"101929176"	"ADAMTS16-DT"	"ENSG00000250579"	"ADAMTS16-DT"	"ADAMTS16-DT"	"CTD-2297D10.2|ADAMTS16-DT"
"170691"	"ADAMTS17"	"ENSG00000140470"	"ADAMTS17"	"ADAMTS17"	"WMS4|ADAMTS17"
"170692"	"ADAMTS18"	"ENSG00000140873"	"ADAMTS18"	"ADAMTS18"	"ADAMTS21|KNO2|MMCAT|ADAMTS18"
"171019"	"ADAMTS19"	"ENSG00000145808"	"ADAMTS19"	"ADAMTS19"	"ADAMTS19"
"103689846"	"ADAMTS19-AS1"	"ENSG00000249421"	"ADAMTS19-AS1"	"ADAMTS19-AS1"	"ADAMTS19-AS1"
"9509"	"ADAMTS2"	"ENSG00000087116"	"ADAMTS2"	"ADAMTS2"	"ADAM-TS2|ADAMTS-2|ADAMTS-3|EDSDERMS|NPI|PC I-NP|PCI-NP|PCINP|PCPNI|PNPI|ADAMTS2"
"80070"	"ADAMTS20"	"ENSG00000173157"	"ADAMTS20"	"ADAMTS20"	"ADAM-TS20|ADAMTS-20|GON-1|ADAMTS20"
"9508"	"ADAMTS3"	"ENSG00000156140"	"ADAMTS3"	"ADAMTS3"	"ADAMTS-4|HKLLS3|ADAMTS3"
"9507"	"ADAMTS4"	"ENSG00000158859"	"ADAMTS4"	"ADAMTS4"	"ADAMTS-2|ADAMTS-4|ADMP-1|ADAMTS4"
"11096"	"ADAMTS5"	"ENSG00000154736"	"ADAMTS5"	"ADAMTS5"	"ADAM-TS 11|ADAM-TS 5|ADAM-TS5|ADAMTS-11|ADAMTS-5|ADAMTS11|ADMP-2|ADAMTS5"
"11174"	"ADAMTS6"	"ENSG00000049192"	"ADAMTS6"	"ADAMTS6"	"ADAM-TS 6|ADAM-TS6|ADAMTS-6|ADAMTS6"
"11095"	"ADAMTS8"	"ENSG00000134917"	"ADAMTS8"	"ADAMTS8"	"ADAM-TS8|METH2|ADAMTS8"
"56999"	"ADAMTS9"	"ENSG00000163638"	"ADAMTS9"	"ADAMTS9"	"ADAMTS9"
"101929335"	"ADAMTS9-AS1"	"ENSG00000241158"	"ADAMTS9-AS1"	"ADAMTS9-AS1"	"ADAMTS9-AS1"
"92949"	"ADAMTSL1"	"ENSG00000178031"	"ADAMTSL1"	"ADAMTSL1"	"ADAMTSL-1|ADAMTSR1|C9orf94|PUNCTIN|ADAMTSL1"
"9719"	"ADAMTSL2"	"ENSG00000197859"	"ADAMTSL2"	"ADAMTSL2"	"ADAMTSL-2|GPHYSD1|ADAMTSL2"
"57188"	"ADAMTSL3"	"ENSG00000156218"	"ADAMTSL3"	"ADAMTSL3"	"ADAMTSL-3|ADAMTSL3"
"54507"	"ADAMTSL4"	"ENSG00000143382"	"ADAMTSL4"	"ADAMTSL4"	"ADAMTSL-4|ECTOL2|TSRC1|ADAMTSL4"
"339366"	"ADAMTSL5"	"ENSG00000185761"	"ADAMTSL5"	"ADAMTSL5"	"THSD6|ADAMTSL5"
"11033"	"ADAP1"	"ENSG00000105963"	"ADAP1"	"ADAP1"	"CENTA1|GCS1L|p42IP4|ADAP1"
"55803"	"ADAP2"	"ENSG00000184060"	"ADAP2"	"ADAP2"	"CENTA2|HSA272195|cent-b|ADAP2"
"103"	"ADAR"	"ENSG00000160710"	"ADAR"	"ADAR"	"ADAR1|AGS6|DRADA|DSH|DSRAD|G1P1|IFI-4|IFI4|K88DSRBP|P136|ADAR"
"104"	"ADARB1"	"ENSG00000197381"	"ADARB1"	"ADARB1"	"ADAR2|DRABA2|DRADA2|NEDHYMS|RED1|ADARB1"
"105"	"ADARB2"	"ENSG00000185736"	"ADARB2"	"ADARB2"	"ADAR3|RED2|ADARB2"
"642394"	"ADARB2-AS1"	"ENSG00000205696"	"ADARB2-AS1"	"ADARB2-AS1"	"C10orf109|NCRNA00168|ADARB2-AS1"
"23536"	"ADAT1"	"ENSG00000065457"	"ADAT1"	"ADAT1"	"HADAT1|ADAT1"
"134637"	"ADAT2"	"ENSG00000189007"	"ADAT2"	"ADAT2"	"DEADC1|TAD2|dJ20N2|dJ20N2.1|ADAT2"
"113179"	"ADAT3"	"ENSG00000213638"	"ADAT3"	"ADAT3"	"FWP005|MRT36|MST121|MSTP121|NEDBGF|S863-5|TAD3|ADAT3"
"57143"	"ADCK1"	"ENSG00000063761"	"ADCK1"	"ADCK1"	"ADCK1"
"90956"	"ADCK2"	"ENSG00000133597"	"ADCK2"	"ADCK2"	"AARF|ADCK2"
"203054"	"ADCK5"	"ENSG00000173137"	"ADCK5"	"ADCK5"	"ADCK5"
"107"	"ADCY1"	"ENSG00000164742"	"ADCY1"	"ADCY1"	"AC1|DFNB44|ADCY1"
"55811"	"ADCY10"	"ENSG00000143199"	"ADCY10"	"ADCY10"	"HCA2|HEL-S-7a|SAC|SACI|Sacy|hsAC|ADCY10"
"108"	"ADCY2"	"ENSG00000078295"	"ADCY2"	"ADCY2"	"AC2|HBAC2|ADCY2"
"109"	"ADCY3"	"ENSG00000138031"	"ADCY3"	"ADCY3"	"AC-III|AC3|BMIQ19|ADCY3"
"196883"	"ADCY4"	"ENSG00000129467"	"ADCY4"	"ADCY4"	"AC4|ADCY4"
"111"	"ADCY5"	"ENSG00000173175"	"ADCY5"	"ADCY5"	"AC5|DSKOD|FDFM|ADCY5"
"112"	"ADCY6"	"ENSG00000174233"	"ADCY6"	"ADCY6"	"AC6|LCCS8|ADCY6"
"100506125"	"ADCY6-DT"	"ENSG00000257660"	"ADCY6-DT"	"ADCY6-DT"	"ADCY6-DT"
"113"	"ADCY7"	"ENSG00000121281"	"ADCY7"	"ADCY7"	"AC7|ADCY7"
"114"	"ADCY8"	"ENSG00000155897"	"ADCY8"	"ADCY8"	"AC8|ADCY3|HBAC1|ADCY8"
"115"	"ADCY9"	"ENSG00000162104"	"ADCY9"	"ADCY9"	"AC9|ACIX|ADCY9"
"116"	"ADCYAP1"	"ENSG00000141433"	"ADCYAP1"	"ADCYAP1"	"PACAP|ADCYAP1"
"117"	"ADCYAP1R1"	"ENSG00000078549"	"ADCYAP1R1"	"ADCYAP1R1"	"PAC1|PAC1R|PACAPR|PACAPRI|ADCYAP1R1"
"118"	"ADD1"	"ENSG00000087274"	"ADD1"	"ADD1"	"ADDA|ADD1"
"119"	"ADD2"	"ENSG00000075340"	"ADD2"	"ADD2"	"ADDB|ADD2"
"120"	"ADD3"	"ENSG00000148700"	"ADD3"	"ADD3"	"ADDL|CPSQ3|ADD3"
"100505933"	"ADD3-AS1"	"ENSG00000203876"	"ADD3-AS1"	"ADD3-AS1"	"ADD3-AS1"
"79747"	"ADGB"	"ENSG00000118492"	"ADGB"	"ADGB"	"C6orf103|CAPN16|ADGB"
"101928661"	"ADGB-DT"	"ENSG00000237468"	"ADGB-DT"	"ADGB-DT"	"ADGB-DT"
"84435"	"ADGRA1"	"ENSG00000197177"	"ADGRA1"	"ADGRA1"	"GPR123|ADGRA1"
"25960"	"ADGRA2"	"ENSG00000020181"	"ADGRA2"	"ADGRA2"	"GPR124|TEM5|ADGRA2"
"166647"	"ADGRA3"	"ENSG00000152990"	"ADGRA3"	"ADGRA3"	"GPR125|PGR21|TEM5L|ADGRA3"
"575"	"ADGRB1"	"ENSG00000181790"	"ADGRB1"	"ADGRB1"	"BAI1|GDAIF|ADGRB1"
"576"	"ADGRB2"	"ENSG00000121753"	"ADGRB2"	"ADGRB2"	"BAI2|ADGRB2"
"577"	"ADGRB3"	"ENSG00000135298"	"ADGRB3"	"ADGRB3"	"BAI3|ADGRB3"
"283383"	"ADGRD1"	"ENSG00000111452"	"ADGRD1"	"ADGRD1"	"GPR133|PGR25|ADGRD1"
"347088"	"ADGRD2"	"ENSG00000180264"	"ADGRD2"	"ADGRD2"	"GPR144|PGR24|ADGRD2"
"2015"	"ADGRE1"	"ENSG00000174837"	"ADGRE1"	"ADGRE1"	"EMR1|TM7LN3|ADGRE1"
"30817"	"ADGRE2"	"ENSG00000127507"	"ADGRE2"	"ADGRE2"	"CD312|CD97|EMR2|VBU|ADGRE2"
"84658"	"ADGRE3"	"ENSG00000131355"	"ADGRE3"	"ADGRE3"	"EMR3|ADGRE3"
"976"	"ADGRE5"	"ENSG00000123146"	"ADGRE5"	"ADGRE5"	"CD97|TM7LN1|ADGRE5"
"266977"	"ADGRF1"	"ENSG00000153292"	"ADGRF1"	"ADGRF1"	"GPR110|KPG_012|PGR19|hGPCR36|ADGRF1"
"165082"	"ADGRF3"	"ENSG00000173567"	"ADGRF3"	"ADGRF3"	"GPR113|PGR23|ADGRF3"
"221393"	"ADGRF4"	"ENSG00000153294"	"ADGRF4"	"ADGRF4"	"GPR115|PGR18|ADGRF4"
"221395"	"ADGRF5"	"ENSG00000069122"	"ADGRF5"	"ADGRF5"	"GPR116|KPG_001|ADGRF5"
"9289"	"ADGRG1"	"ENSG00000205336"	"ADGRG1"	"ADGRG1"	"BFPP|BPPR|GPR56|TM7LN4|TM7XN1|ADGRG1"
"10149"	"ADGRG2"	"ENSG00000173698"	"ADGRG2"	"ADGRG2"	"CBAVDX|EDDM6|GPR64|HE6|TM7LN2|ADGRG2"
"222487"	"ADGRG3"	"ENSG00000182885"	"ADGRG3"	"ADGRG3"	"GPR97|PB99|PGR26|ADGRG3"
"139378"	"ADGRG4"	"ENSG00000156920"	"ADGRG4"	"ADGRG4"	"GPR112|PGR17|RP1-299I16|ADGRG4"
"221188"	"ADGRG5"	"ENSG00000159618"	"ADGRG5"	"ADGRG5"	"GPR114|PGR27|ADGRG5"
"57211"	"ADGRG6"	"ENSG00000112414"	"ADGRG6"	"ADGRG6"	"APG1|DREG|GPR126|LCCS9|PR126|PS1TP2|VIGR|ADGRG6"
"84873"	"ADGRG7"	"ENSG00000144820"	"ADGRG7"	"ADGRG7"	"GPR128|ADGRG7"
"22859"	"ADGRL1"	"ENSG00000072071"	"ADGRL1"	"ADGRL1"	"CIRL1|CL1|LEC2|LPHN1|ADGRL1"
"100507373"	"ADGRL1-AS1"	"ENSG00000267169"	"ADGRL1-AS1"	"ADGRL1-AS1"	"ADGRL1-AS1"
"23266"	"ADGRL2"	"ENSG00000117114"	"ADGRL2"	"ADGRL2"	"CIRL2|CL2|LEC1|LPHH1|LPHN2|ADGRL2"
"23284"	"ADGRL3"	"ENSG00000150471"	"ADGRL3"	"ADGRL3"	"CIRL3|CL3|LEC3|LPHN3|ADGRL3"
"64123"	"ADGRL4"	"ENSG00000162618"	"ADGRL4"	"ADGRL4"	"ELTD1|ETL|KPG_003|ADGRL4"
"84059"	"ADGRV1"	"ENSG00000164199"	"ADGRV1"	"ADGRV1"	"04-Feb|GPR98|MASS1|USH2B|USH2C|VLGR1|VLGR1b|ADGRV1"
"124"	"ADH1A"	"ENSG00000187758"	"ADH1A"	"ADH1A"	"ADH1|ADH1A"
"125"	"ADH1B"	"ENSG00000196616"	"ADH1B"	"ADH1B"	"ADH2|HEL-S-117|ADH1B"
"126"	"ADH1C"	"ENSG00000248144"	"ADH1C"	"ADH1C"	"ADH3|ADH1C"
"127"	"ADH4"	"ENSG00000198099"	"ADH4"	"ADH4"	"ADH-2|HEL-S-4|ADH4"
"130"	"ADH6"	"ENSG00000172955"	"ADH6"	"ADH6"	"ADH-5|ADH6"
"131"	"ADH7"	"ENSG00000196344"	"ADH7"	"ADH7"	"ADH4|ADH7"
"137872"	"ADHFE1"	"ENSG00000147576"	"ADHFE1"	"ADHFE1"	"ADH8|HMFT2263|HOT|ADHFE1"
"55256"	"ADI1"	"ENSG00000182551"	"ADI1"	"ADI1"	"APL1|ARD|ARD'|Fe-ARD|HMFT1638|MTCBP1|Ni-ARD|SIPL|mtnD|ADI1"
"149685"	"ADIG"	"ENSG00000182035"	"ADIG"	"ADIG"	"SMAF1|ADIG"
"9370"	"ADIPOQ"	"ENSG00000181092"	"ADIPOQ"	"ADIPOQ"	"ACDC|ACRP30|ADIPQTL1|ADPN|APM-1|APM1|GBP28|ADIPOQ"
"100874095"	"ADIPOQ-AS1"	"ENSG00000226482"	"ADIPOQ-AS1"	"ADIPOQ-AS1"	"ADIPOQ-AS1"
"51094"	"ADIPOR1"	"ENSG00000159346"	"ADIPOR1"	"ADIPOR1"	"ACDCR1|CGI-45|CGI45|PAQR1|TESBP1A|ADIPOR1"
"79602"	"ADIPOR2"	"ENSG00000006831"	"ADIPOR2"	"ADIPOR2"	"ACDCR2|PAQR2|ADIPOR2"
"10974"	"ADIRF"	"ENSG00000148671"	"ADIRF"	"ADIRF"	"AFRO|APM2|C10orf116|apM-2|ADIRF"
"54976"	"ADISSP"	"ENSG00000101220"	"C20orf27"	"ADISSP"	NA
"132"	"ADK"	"ENSG00000156110"	"ADK"	"ADK"	"AK|ADK"
"133"	"ADM"	"ENSG00000148926"	"ADM"	"ADM"	"AM|PAMP|ADM"
"79924"	"ADM2"	"ENSG00000128165"	"ADM2"	"ADM2"	"AM2|dJ579N16.4|ADM2"
"199800"	"ADM5"	"ENSG00000224420"	"ADM5"	"ADM5"	"AM5|C19orf76|ADM5"
"23394"	"ADNP"	"ENSG00000101126"	"ADNP"	"ADNP"	"ADNP1|HVDAS|MRD28|ADNP"
"22850"	"ADNP2"	"ENSG00000101544"	"ADNP2"	"ADNP2"	"ZNF508|ADNP2"
"101927631"	"ADNP-AS1"	"ENSG00000259456"	"ADNP-AS1"	"ADNP-AS1"	"ADNP-AS1"
"84890"	"ADO"	"ENSG00000181915"	"ADO"	"ADO"	"C10orf22|ADO"
"134"	"ADORA1"	"ENSG00000163485"	"ADORA1"	"ADORA1"	"RDC7|ADORA1"
"135"	"ADORA2A"	"ENSG00000128271"	"ADORA2A"	"ADORA2A"	"A2aR|ADORA2|RDC8|ADORA2A"
"646023"	"ADORA2A-AS1"	"ENSG00000178803"	"ADORA2A-AS1"	"ADORA2A-AS1"	"C22orf45|ADORA2A-AS1"
"140"	"ADORA3"	"ENSG00000282608"	"ADORA3"	"ADORA3"	"A3AR|ADORA3"
"83440"	"ADPGK"	"ENSG00000159322"	"ADPGK"	"ADPGK"	"2610017G09Rik|ADP-GK|ADPGK"
"100287559"	"ADPGK-AS1"	"ENSG00000260898"	"ADPGK-AS1"	"ADPGK-AS1"	"ADPGK-AS1"
"141"	"ADPRH"	"ENSG00000144843"	"ADPRH"	"ADPRH"	"ARH1|hARH1|ADPRH"
"113622"	"ADPRHL1"	"ENSG00000153531"	"ADPRHL1"	"ADPRHL1"	"ARH2|ADPRHL1"
"56985"	"ADPRM"	"ENSG00000170222"	"ADPRM"	"ADPRM"	"C17orf48|MDS006|NBLA03831|ADPRM"
"54936"	"ADPRS"	"ENSG00000116863"	"ADPRS"	"ADPRS"	"ADPRHL2|ARH3|CONDSIAS|ADPRS"
"148"	"ADRA1A"	"ENSG00000120907"	"ADRA1A"	"ADRA1A"	"ADRA1C|ADRA1L1|ALPHA1AAR|ADRA1A"
"147"	"ADRA1B"	"ENSG00000170214"	"ADRA1B"	"ADRA1B"	"ADRA1|ALPHA1BAR|ADRA1B"
"146"	"ADRA1D"	"ENSG00000171873"	"ADRA1D"	"ADRA1D"	"ADRA1|ADRA1A|ADRA1R|ALPHA1|DAR|dJ779E11.2|ADRA1D"
"150"	"ADRA2A"	"ENSG00000150594"	"ADRA2A"	"ADRA2A"	"ADRA2|ADRA2R|ADRAR|ALPHA2AAR|ZNF32|ADRA2A"
"151"	"ADRA2B"	"ENSG00000274286"	"ADRA2B"	"ADRA2B"	"ADRA2L1|ADRA2RL1|ADRARL1|ALPHA2BAR|FAME2|alpha-2BAR|ADRA2B"
"152"	"ADRA2C"	"ENSG00000184160"	"ADRA2C"	"ADRA2C"	"ADRA2L2|ADRA2RL2|ADRARL2|ALPHA2CAR|ADRA2C"
"153"	"ADRB1"	"ENSG00000043591"	"ADRB1"	"ADRB1"	"ADRB1R|B1AR|BETA1AR|FNSS2|RHR|ADRB1"
"154"	"ADRB2"	"ENSG00000169252"	"ADRB2"	"ADRB2"	"ADRB2R|ADRBR|B2AR|BAR|BETA2AR|ADRB2"
"155"	"ADRB3"	"ENSG00000188778"	"ADRB3"	"ADRB3"	"BETA3AR|ADRB3"
"11047"	"ADRM1"	"ENSG00000130706"	"ADRM1"	"ADRM1"	"ARM-1|ARM1|GP110|PSMD16|ADRM1"
"158"	"ADSL"	"ENSG00000239900"	"ADSL"	"ADSL"	"AMPS|ASASE|ASL|ADSL"
"122622"	"ADSS1"	"ENSG00000185100"	"ADSS1"	"ADSS1"	"ADSSL1|MPD5|ADSS1"
"159"	"ADSS2"	"ENSG00000035687"	"ADSS2"	"ADSS2"	"ADEH|ADSS|ADSS 2|ADSS2"
"84830"	"ADTRP"	"ENSG00000111863"	"ADTRP"	"ADTRP"	"AIG1L|C6orf105|dJ413H6.1|ADTRP"
"165"	"AEBP1"	"ENSG00000106624"	"AEBP1"	"AEBP1"	"ACLP|AEBP1"
"121536"	"AEBP2"	"ENSG00000139154"	"AEBP2"	"AEBP2"	"AEBP2"
"64782"	"AEN"	"ENSG00000181026"	"AEN"	"AEN"	"ISG20L1|pp12744|AEN"
"60312"	"AFAP1"	"ENSG00000196526"	"AFAP1"	"AFAP1"	"AFAP|AFAP-110|AFAP110|AFAP1"
"84740"	"AFAP1-AS1"	"ENSG00000272620"	"AFAP1-AS1"	"AFAP1-AS1"	"AFAP1-AS|AFAP1AS|AFAP1-AS1"
"134265"	"AFAP1L1"	"ENSG00000157510"	"AFAP1L1"	"AFAP1L1"	"AFAP1L1"
"84632"	"AFAP1L2"	"ENSG00000169129"	"AFAP1L2"	"AFAP1L2"	"CTB-1144G6.4|KIAA1914|XB130|AFAP1L2"
"4301"	"AFDN"	"ENSG00000130396"	"AFDN"	"AFDN"	"AF6|MLL-AF6|MLLT4|l-afadin|AFDN"
"4299"	"AFF1"	"ENSG00000172493"	"AFF1"	"AFF1"	"AF4|FEL|MLLT2|PBM1|AFF1"
"2334"	"AFF2"	"ENSG00000155966"	"AFF2"	"AFF2"	"FMR2|FMR2P|FRAXE|MRX2|OX19|XLID109|AFF2"
"3899"	"AFF3"	"ENSG00000144218"	"AFF3"	"AFF3"	"KINS|LAF4|MLLT2-like|AFF3"
"246269"	"AFG1L"	"ENSG00000135537"	"AFG1L"	"AFG1L"	"AFG1|LACE1|c222389|AFG1L"
"173"	"AFM"	"ENSG00000079557"	"AFM"	"AFM"	"ALB2|ALBA|ALF|AFM"
"125061"	"AFMID"	"ENSG00000183077"	"AFMID"	"AFMID"	"FKF|KF|KFA|AFMID"
"54812"	"AFTPH"	"ENSG00000119844"	"AFTPH"	"AFTPH"	"Nbla10388|AFTPH"
"101927402"	"AFTPH-DT"	"ENSG00000260101"	"AFTPH-DT"	"AFTPH-DT"	"AFTPH-DT"
