[gene_name]	expression
B3GALNT2	2881
B3GALNT2P1	1
B3GALT1	2
B3GALT2	3
B3GALT4	225
B3GALT5	5
B3GALT5-AS1	3
B3GALT6	385
B3GAT1	1635
B3GAT2	5
B3GAT3	688
B3GAT3P1	2
B3GLCT	400
B3GNT10	61
B3GNT2	8098
B3GNT2P1	0
B3GNT3	3
B3GNT4	39
B3GNT5	394
B3GNT6	2
B3GNT7	1123
B3GNT8	12
B3GNT9	70
B3GNTL1	272
B3GNTL1P1	1
B3GNTL1P2	0
B4GALNT1	7
B4GALNT2	1
B4GALNT2P1	0
B4GALNT3	68
B4GALNT4	573
B4GALT1	10617
B4GALT1-AS1	46
B4GALT2	294
B4GALT3	1204
B4GALT4	421
B4GALT4-AS1	0
B4GALT5	798
B4GALT6	465
B4GALT7	601
B4GAT1	179
B9D1	24
B9D2	745
BAALC	51
BAALC-AS1	148
BAALC-AS2	3
BAAT	5
BABAM1	368
BABAM2	454
BACE1	255
BACE1-AS	154
BACE2	27
BACE2-IT1	0
BACH1	3406
BACH1-AS1	1
BACH1-IT1	99
BACH1-IT2	80
BACH1-IT3	12
BACH2	29216
BAD	435
BAG1	3869
BAG2	143
BAG3	125
BAG4	969
BAG5	1909
BAG6	5447
BAGE2	19
BAHCC1	19566
BAHD1	1272
BAIAP2	106
BAIAP2-DT	22
BAIAP2L1	8
BAIAP2L2	65
BAIAP3	529
BAK1	885
BAK1P1	16
BAK1P2	0
BAMBI	5
BANCR	0
BANF1	783
BANF1P1	3
BANF1P2	32
BANF1P3	5
BANF1P4	0
BANF1P5	1
BANF2	8
BANK1	1480
BANP	1303
BAP1	4766
BARD1	3123
BARHL1	0
BARHL2	0
BARX1	0
BARX1-DT	3
BARX2	4
BASP1	339
BASP1-AS1	8
BASP1P1	0
BATF	66
BATF2	4
BATF3	92
BAX	829
BAZ1A	4438
BAZ1B	6334
BAZ2A	17805
BAZ2B	851
BBC3	247
BBIP1	543
BBIP1P1	1
BBOF1	75
BBOX1	1
BBOX1-AS1	2
BBS1	56
BBS10	147
BBS12	35
BBS2	642
BBS4	141
BBS5	23
BBS7	248
BBS9	422
BBX	6511
BCAM	128
BCAN	5
BCAP29	532
BCAP31	1379
BCAP31P1	0
BCAP31P2	1
BCAR1	112
BCAR1P1	0
BCAR1P2	0
BCAR3	539
BCAR4	4
BCAS1	11
BCAS2	843
BCAS2P1	1
BCAS2P2	1
BCAS2P3	0
BCAS3	1266
BCAS4	1452
BCAT1	4312
BCAT2	319
BCCIP	1671
BCDIN3D	95
BCDIN3D-AS1	13
BCHE	0
BCKDHA	26
BCKDHB	354
BCKDK	497
BCL10	1657
BCL11A	5829
BCL11B	433
BCL2	1917
BCL2A1	72
BCL2L1	3095
BCL2L10	17
BCL2L11	2082
BCL2L12	246
BCL2L12P1	4
BCL2L13	1034
BCL2L14	7
BCL2L15	43
BCL2L2	502
BCL2L2-PABPN1	9
BCL3	891
BCL6	1423
BCL6B	241
BCL7A	10343
BCL7B	2067
BCL7C	456
BCL9	1057
BCL9L	699
BCL9P1	1
BCLAF1	19263
BCLAF1P1	52
BCLAF1P2	64
BCLAF3	736
BCO1	6
BCO2	91
BCOR	5136
BCORL1	732
BCORP1	0
BCR	23216
BCRP1	3
BCRP2	2
BCRP3	1
BCRP4	2
BCRP5	0
BCRP6	0
BCRP7	5
BCRP8	28
BCRP9	0
BCS1L	250
BCYRN1	6
BDH1	950
BDH2	513
BDH2P1	1
BDKRB1	0
BDKRB2	6
BDNF	8
BDNF-AS	27
BDP1	6977
BDP1P	1
BEAN1	1
BEAN1-AS1	1
BECN1	1375
BECN1P2	1
BECN2	0
BEGAIN	34
BEND2	5
BEND3	442
BEND3P1	9
BEND3P2	0
BEND3P3	1
BEND4	2558
BEND5	344
BEND6	1
BEND7	272
BEND7P1	3
BEST1	16
BEST2	13
BEST3	869
BEST4	15
BET1	260
BET1L	417
BET1P1	0
BEX1	256
BEX2	15
BEX3	13
BEX4	544
BEX5	2
BFAR	826
BFSP1	23
BFSP2	44
BFSP2-AS1	7
BGLAP	8
BGLT3	0
BGN	0
BHLHA15	4
BHLHA9	0
BHLHB9	6
BHLHB9P1	4
BHLHE22	0
BHLHE23	2
BHLHE40	326
BHLHE40-AS1	6
BHLHE41	5
BHMG1	2
BHMT	3
BHMT2	7
BICC1	9
BICD1	931
BICD1P1	3
BICD2	3533
BICDL1	530
BICDL2	3
BICRA	728
BICRA-AS1	0
BICRAL	1963
BID	665
BIK	303
BIN1	1245
BIN2	313
BIN2P1	3
BIN2P2	1
BIN3	3424
BIRC2	1805
BIRC3	426
BIRC5	1360
BIRC6	17181
BIRC6-AS1	2
BIRC6-AS2	1
BIRC7	5
BIRC8	1
BISPR	1312
BIVM	12
BIVM-ERCC5	0
BLACAT1	18
BLACE	158
BLCAP	1028
BLID	0
BLK	25980
BLM	1461
BLMH	1180
BLNK	4520
BLOC1S1	173
BLOC1S2	494
BLOC1S2P1	1
BLOC1S3	192
BLOC1S4	159
BLOC1S5	168
BLOC1S5-TXNDC5	0
BLOC1S6	1877
BLVRA	167
BLVRB	252
BLZF1	709
BLZF2P	7
BMERB1	17
BMF	2655
BMF-AS1	0
BMI1	1818
BMI1P1	1
BMP1	430
BMP10	0
BMP15	0
BMP2	36
BMP2K	2482
BMP2KL	2
BMP3	22
BMP4	12
BMP5	1
BMP6	9
BMP6P1	0
BMP7	3
BMP7-AS1	0
BMP8A	48
BMP8B	2
BMPER	5
BMPR1A	18
BMPR1AP1	1
BMPR1AP2	2
BMPR1B	3
BMPR1B-DT	0
BMPR2	2274
BMS1	2340
BMS1P1	39
BMS1P10	4
BMS1P11	2
BMS1P12	0
BMS1P13	0
BMS1P14	0
BMS1P15	6
BMS1P16	2
BMS1P17	1
BMS1P19	1
BMS1P2	8
BMS1P21	0
BMS1P22	0
BMS1P3	0
BMS1P4	58
BMS1P7	4
BMS1P8	7
BMS1P9	1
BMT2	655
BMX	4
BNC1	0
BNC2	23
BNC2-AS1	0
BNIP1	791
BNIP2	5306
BNIP3	237
BNIP3L	2890
BNIP3P1	1
BNIP3P10	0
BNIP3P11	14
BNIP3P13	0
BNIP3P15	5
BNIP3P16	6
BNIP3P17	0
BNIP3P18	0
BNIP3P19	0
BNIP3P2	0
BNIP3P20	0
BNIP3P22	0
BNIP3P23	0
BNIP3P24	1
BNIP3P25	0
BNIP3P26	1
BNIP3P27	0
BNIP3P28	0
BNIP3P29	0
BNIP3P3	0
BNIP3P30	1
BNIP3P31	1
BNIP3P32	0
BNIP3P33	0
BNIP3P34	0
BNIP3P35	0
BNIP3P36	0
BNIP3P37	0
BNIP3P38	0
BNIP3P39	46
BNIP3P4	0
BNIP3P40	0
BNIP3P41	0
BNIP3P42	0
BNIP3P5	5
BNIP3P6	0
BNIP3P7	0
BNIP3P8	2
BNIP3P9	9
BNIPL	24
BOC	19
BOD1	555
BOD1L1	10150
BOD1L2	0
BOD1P1	0
BOD1P2	0
BOK	10
BOK-AS1	1
BOLA1	191
BOLA2	6
BOLA2-SMG1P6	23
BOLA2B	3
BOLA2P1	0
BOLA2P2	0
BOLA2P3	141
BOLA3	116
BOLA3-AS1	22
BOLA3P1	0
BOLA3P2	1
BOLA3P3	0
BOLA3P4	0
BOLL	5
BOP1	1030
BORA	295
BORCS5	403
BORCS6	292
BORCS7	296
BORCS7-ASMT	0
BORCS8	227
BORCS8-MEF2B	3
BPESC1	4
BPGM	540
BPHL	115
BPI	71
BPIFA1	2
BPIFA2	1
BPIFA3	0
BPIFA4P	3
BPIFB1	2
BPIFB2	0
BPIFB3	6
BPIFB4	1
BPIFB5P	2
BPIFB6	1
BPIFB9P	0
BPIFC	2
BPNT1	555
BPTF	14928
BPTFP1	0
BPY2	0
BPY2B	0
BPY2C	0
BPY2DP	0
BRAF	4954
BRAFP1	2
BRAP	1556
BRAT1	1431
BRCA1	2169
BRCA2	2430
BRCC3	490
BRCC3P1	182
BRD1	6925
BRD2	12896
BRD3	1829
BRD3OS	338
BRD4	4307
BRD7	6552
BRD7P1	1
BRD7P2	22
BRD7P4	6
BRD7P5	4
BRD7P6	1
BRD8	1226
BRD9	2480
BRD9P1	0
BRD9P2	0
BRDT	3
BRDTP1	1
BRF1	5895
BRF2	398
BRI3	612
BRI3BP	1381
BRI3BPP1	0
BRI3P1	0
BRICD5	147
BRINP1	6
BRINP2	4
BRINP3	2
BRIP1	1089
BRIX1	1142
BRIX1P1	1
BRK1	1068
BRK1P1	0
BRK1P2	0
BRMS1	1535
BRMS1L	254
BROX	1912
BRPF1	4301
BRPF3	1281
BRS3	3
BRSK1	12
BRSK2	3
BRWD1	9314
BRWD1-AS1	8
BRWD1-AS2	46
BRWD1-IT1	36
BRWD1P1	1
BRWD1P2	1
BRWD1P3	0
BRWD3	2832
BSCL2	171
BSDC1	5831
BSG	1703
BSN	33
BSN-AS1	0
BSN-DT	1
BSND	2
BSNDP1	0
BSNDP2	0
BSNDP3	0
BSNDP4	0
BSPH1	0
BSPRY	422
BST1	54
BST2	2964
BSX	1
BTAF1	6387
BTBD1	1844
BTBD10	654
BTBD10P1	1
BTBD10P2	6
BTBD11	2931
BTBD16	11
BTBD17	0
BTBD18	1
BTBD19	98
BTBD2	1764
BTBD3	2131
BTBD6	3493
BTBD6P1	74
BTBD7	1482
BTBD7P1	2
BTBD7P2	1
BTBD8	165
BTBD9	1016
BTBD9-AS1	0
BTC	1
BTD	145
BTF3	5783
BTF3L4	1344
BTF3L4P1	7
BTF3L4P2	4
BTF3L4P3	2
BTF3L4P4	2
BTF3P1	0
BTF3P10	4
BTF3P11	0
BTF3P12	0
BTF3P13	0
BTF3P14	0
BTF3P15	1
BTF3P2	5
BTF3P4	1
BTF3P5	3
BTF3P6	10
BTF3P7	2
BTF3P8	1
BTF3P9	2
BTG1	10498
BTG1P1	25
BTG2	25595
BTG3	1777
BTG3-AS1	86
BTG3P1	1
BTG4	8
BTG4P1	0
BTK	5344
BTLA	53
BTN1A1	3
BTN2A1	2505
BTN2A2	1259
BTN2A3P	251
BTN3A1	1842
BTN3A2	2174
BTN3A3	1236
BTNL10	4
BTNL2	3
BTNL3	4
BTNL8	1
BTNL9	254
BTRC	771
BUB1	1805
BUB1B	1688
BUB1B-PAK6	2
BUB1P1	0
BUB3	6699
BUB3P1	2
BUD13	989
BUD13P1	57
BUD23	2037
BUD31	2556
BUD31P1	2
BUD31P2	0
BVES	62
BVES-AS1	4
BX004807.1	0
BX005019.1	0
BX005040.1	0
BX005040.2	0
BX005040.3	0
BX005040.4	0
BX005132.1	1
BX005132.2	0
BX005195.1	0
BX005214.1	0
BX005214.2	0
BX005214.3	0
BX005266.1	0
BX005266.2	1
BX005266.3	0
BX072579.1	0
BX072579.2	2
BX088651.1	0
BX088651.2	0
BX088651.3	0
BX088651.4	1
BX088702.1	0
BX088723.1	0
BX119321.1	6
BX119904.1	0
BX119904.2	0
BX119904.3	0
BX119904.4	0
BX119917.1	0
BX119927.1	0
BX248123.1	0
BX248409.1	37
BX248415.1	0
BX255923.1	4
BX255923.2	1
BX255925.1	14
BX255925.2	6
BX255925.3	1033
BX276092.1	0
BX276092.2	0
BX276092.3	0
BX276092.4	0
BX276092.5	0
BX276092.6	0
BX276092.7	1
BX276092.8	0
BX276092.9	11
BX284613.1	5
BX284613.2	5
BX284632.1	0
BX284632.2	0
BX284656.1	0
BX284656.2	0
BX284668.1	0
BX284668.2	14
BX284668.3	2
BX284668.4	0
BX284668.5	24
BX284668.6	16
BX293535.1	2
BX293995.1	1
BX295541.1	0
BX321878.1	2
BX322234.1	9
BX322234.2	0
BX322534.1	0
BX322557.1	0
BX322557.2	7
BX322559.1	2
BX322562.1	1
BX322635.1	0
BX322639.1	6
BX322650.1	3
BX322784.1	0
BX323014.1	0
BX323043.1	7
BX323046.1	102
BX323046.2	50
BX323845.1	0
BX323845.2	0
BX323845.3	1
BX324167.1	1
BX324167.2	59
BX469938.1	7
BX470102.1	1
BX470102.2	6
BX470209.1	1
BX470209.2	5
BX510359.1	0
BX510359.2	1
BX510359.3	0
BX510359.4	0
BX510359.5	0
BX510359.6	0
BX510359.7	0
BX510359.8	0
BX537318.1	6
BX537318.2	0
BX539320.1	199
BX546033.1	0
BX546450.1	0
BX546450.2	0
BX547991.1	0
BX547991.2	0
BX571673.1	0
BX571818.1	59
BX571846.1	1
BX640514.1	0
BX640514.2	18
BX640515.1	44
BX649601.1	8
BX649632.1	3
BX664608.1	0
BX664615.1	0
BX664615.2	0
BX664718.1	0
BX664718.2	2
BX664725.1	0
BX664727.1	0
BX664727.2	0
BX664727.3	3
BX664730.1	0
BX679664.1	13
BX679664.2	9
BX679664.3	20
BX682237.1	0
BX842242.1	1
BX842559.1	1
BX842559.2	0
BX842568.1	1
BX842568.2	6
BX842568.3	0
BX842568.4	0
BX842570.1	21
BX890604.1	3
BX890604.2	1688
BX927359.1	0
BYSL	338
BZW1	9890
BZW1P1	7
BZW1P2	30
BZW2	1141
C10orf105	3
C10orf113	0
C10orf120	0
C10orf142	0
C10orf143	210
C10orf25	135
C10orf53	1
C10orf55	6
C10orf62	1
C10orf67	2
C10orf71	2
C10orf71-AS1	0
C10orf82	1
C10orf88	258
C10orf90	0
C10orf91	6
C10orf95	7
C10orf99	0
C11orf1	60
C11orf16	3
C11orf21	144
C11orf24	220
C11orf40	0
C11orf42	1
C11orf44	0
C11orf45	12
C11orf49	608
C11orf52	3
C11orf53	0
C11orf54	315
C11orf58	4897
C11orf65	24
C11orf68	369
C11orf71	247
C11orf72	1
C11orf74	91
C11orf80	459
C11orf86	0
C11orf87	1
C11orf88	5
C11orf91	9
C11orf94	77
C11orf95	907
C11orf96	144
C11orf97	0
C11orf98	0
C11orf98P1	0
C12orf10	356
C12orf29	281
C12orf4	520
C12orf40	3
C12orf42	19
C12orf43	643
C12orf45	460
C12orf49	1347
C12orf50	7
C12orf54	1
C12orf56	486
C12orf57	3911
C12orf60	60
C12orf65	328
C12orf66	174
C12orf71	0
C12orf73	78
C12orf74	29
C12orf75	325
C12orf76	161
C12orf77	128
C12orf80	0
C12orf81	5
C13orf42	0
C13orf46	274
C14orf119	198
C14orf132	1193
C14orf177	2
C14orf178	3
C14orf180	0
C14orf28	63
C14orf39	4
C14orf93	326
C15orf32	0
C15orf39	1743
C15orf40	423
C15orf41	232
C15orf48	9
C15orf53	5
C15orf54	0
C15orf56	6
C15orf61	120
C15orf62	605
C15orf65	9
C16orf46	7
C16orf54	1840
C16orf58	1516
C16orf70	634
C16orf71	28
C16orf72	5956
C16orf74	933
C16orf78	1
C16orf82	0
C16orf86	149
C16orf87	783
C16orf89	1
C16orf90	2
C16orf91	135
C16orf92	1
C16orf95	18
C16orf96	40
C16orf97	0
C17orf100	25
C17orf102	2
C17orf107	123
C17orf112	0
C17orf113	47
C17orf49	99
C17orf50	11
C17orf51	299
C17orf53	280
C17orf58	7
C17orf64	2
C17orf67	505
C17orf75	283
C17orf77	1
C17orf78	1
C17orf80	401
C17orf82	2
C17orf97	7
C17orf98	2
C17orf99	16
C18orf12	1
C18orf15	776
C18orf21	336
C18orf25	5046
C18orf32	91
C18orf54	263
C18orf63	3
C18orf65	2
C19orf12	479
C19orf18	84
C19orf24	163
C19orf25	215
C19orf33	0
C19orf38	134
C19orf44	195
C19orf47	402
C19orf48	1354
C19orf53	593
C19orf54	117
C19orf57	105
C19orf66	3372
C19orf67	2
C19orf71	293
C19orf73	24
C19orf81	38
C19orf84	3
C19orf85	0
C1D	523
C1DP1	1
C1DP2	4
C1DP3	0
C1DP4	0
C1DP5	6
C1GALT1	2115
C1GALT1C1	96
C1GALT1C1L	4
C1GALT1P1	15
C1GALT1P2	1
C1GALT1P3	1
C1QA	9
C1QB	17
C1QBP	1534
C1QBPP1	0
C1QBPP2	0
C1QC	11
C1QL1	28
C1QL1P1	0
C1QL2	0
C1QL3	3
C1QL4	6
C1QTNF1	6
C1QTNF1-AS1	1
C1QTNF12	66
C1QTNF2	9
C1QTNF3	132
C1QTNF3-AMACR	13
C1QTNF4	144
C1QTNF5	0
C1QTNF6	217
C1QTNF7	7
C1QTNF8	0
C1QTNF9	2
C1QTNF9-AS1	0
C1QTNF9B	1
C1R	48
C1RL	221
C1RL-AS1	231
C1S	57
C1orf100	2
C1orf105	2
C1orf109	230
C1orf112	827
C1orf115	170
C1orf116	122
C1orf122	150
C1orf127	1
C1orf131	283
C1orf137	0
C1orf141	3
C1orf143	8
C1orf146	3
C1orf147	4
C1orf158	5
C1orf159	459
C1orf162	144
C1orf167	43
C1orf174	432
C1orf185	0
C1orf189	5
C1orf194	0
C1orf195	0
C1orf198	761
C1orf21	99
C1orf210	4
C1orf216	110
C1orf220	29
C1orf226	13
C1orf229	1
C1orf232	1
C1orf35	578
C1orf43	1349
C1orf50	167
C1orf52	1076
C1orf53	0
C1orf54	30
C1orf56	32
C1orf61	24
C1orf68	1
C1orf74	102
C1orf87	0
C1orf94	0
C2	13
C2-AS1	5
C20orf141	0
C20orf144	11
C20orf173	6
C20orf181	5
C20orf187	0
C20orf194	2966
C20orf197	20
C20orf202	2
C20orf203	27
C20orf204	237
C20orf27	320
C20orf78	2
C20orf85	0
C20orf96	337
C21orf58	1543
C21orf59-TCP10L	0
C21orf62	0
C21orf62-AS1	42
C21orf91	1171
C21orf91-OT1	10
C22orf15	24
C22orf23	1
C22orf24	44
C22orf31	0
C22orf34	1458
C22orf39	1633
C22orf42	0
C22orf46	155
C2CD2	1141
C2CD2L	839
C2CD3	4220
C2CD4A	4
C2CD4B	1
C2CD4C	2
C2CD4D	1
C2CD4D-AS1	11
C2CD5	2743
C2CD6	5
C2orf15	5
C2orf16	13
C2orf27A	11
C2orf27AP1	0
C2orf27AP2	0
C2orf27AP3	1
C2orf27B	1
C2orf40	2
C2orf42	347
C2orf49	838
C2orf50	21
C2orf66	1
C2orf68	1007
C2orf69	1195
C2orf69P1	0
C2orf69P2	1
C2orf69P3	0
C2orf69P4	0
C2orf70	18
C2orf72	1
C2orf73	6
C2orf74	10
C2orf76	175
C2orf78	6
C2orf80	2
C2orf81	0
C2orf83	2
C2orf88	70
C2orf91	2
C2orf92	307
C3	13
C3AR1	24
C3P1	6
C3orf14	27
C3orf18	70
C3orf20	49
C3orf22	2
C3orf33	34
C3orf35	752
C3orf38	2107
C3orf49	0
C3orf52	265
C3orf56	0
C3orf62	812
C3orf67	231
C3orf67-AS1	15
C3orf70	1
C3orf79	2
C3orf80	3
C3orf84	1
C3orf85	0
C3orf86	3
C4A	45
C4A-AS1	0
C4B	14
C4B-AS1	0
C4BPA	4
C4BPAP1	1
C4BPAP2	0
C4BPB	2
C4orf17	4
C4orf19	3
C4orf3	1824
C4orf33	171
C4orf36	0
C4orf45	7
C4orf46	1949
C4orf47	20
C4orf48	42
C4orf50	34
C4orf51	0
C4orf54	13
C5	460
C5AR1	54
C5AR2	20
C5orf15	607
C5orf17	51
C5orf22	397
C5orf24	932
C5orf30	161
C5orf34	171
C5orf38	0
C5orf46	1
C5orf47	10
C5orf49	3
C5orf51	463
C5orf52	3
C5orf56	607
C5orf58	2
C5orf60	3
C5orf63	244
C5orf64	22
C5orf64-AS1	0
C5orf66	19
C5orf66-AS1	0
C5orf66-AS2	23
C5orf67	13
C6	4
C6orf118	1
C6orf120	546
C6orf132	18
C6orf136	519
C6orf141	2
C6orf15	0
C6orf163	178
C6orf201	1
C6orf203	165
C6orf222	5
C6orf223	6
C6orf226	95
C6orf47	682
C6orf47-AS1	4
C6orf52	11
C6orf58	0
C6orf62	3820
C6orf89	1105
C6orf99	94
C7	8
C7orf25	23
C7orf26	1111
C7orf31	184
C7orf33	6
C7orf50	1096
C7orf57	14
C7orf61	41
C7orf65	7
C7orf66	0
C7orf69	0
C7orf71	0
C7orf77	0
C8A	5
C8B	5
C8G	27
C8orf17	0
C8orf31	6
C8orf33	758
C8orf34	6
C8orf34-AS1	1
C8orf37	137
C8orf37-AS1	4
C8orf48	1
C8orf49	0
C8orf58	358
C8orf74	2
C8orf76	132
C8orf82	262
C8orf86	3
C8orf87	0
C8orf88	114
C8orf89	1
C9	4
C9orf106	4
C9orf116	8
C9orf129	2
C9orf131	7
C9orf135	0
C9orf135-DT	1
C9orf139	85
C9orf147	28
C9orf152	0
C9orf153	56
C9orf16	656
C9orf163	25
C9orf170	2
C9orf24	20
C9orf40	142
C9orf43	49
C9orf50	4
C9orf57	2
C9orf62	0
C9orf64	70
C9orf66	16
C9orf72	646
C9orf78	1326
C9orf85	291
C9orf92	0
CA1	984
CA10	0
CA11	162
CA12	3
CA13	158
CA14	13
CA15P1	106
CA15P2	2
CA2	340
CA3	24
CA3-AS1	3
CA4	2
CA5A	7
CA5AP1	0
CA5B	629
CA5BP1	451
CA6	1
CA7	2
CA8	9
CA9	7
CAAP1	648
CAB39	2539
CAB39L	248
CAB39P1	0
CABCOCO1	1
CABIN1	5131
CABLES1	379
CABLES2	479
CABP1	6
CABP2	0
CABP4	163
CABP5	3
CABP7	59
CABS1	0
CABYR	118
CABYRP1	0
CACFD1	262
CACHD1	504
CACNA1A	152
CACNA1B	572
CACNA1C	21
CACNA1C-AS1	28
CACNA1C-AS2	22
CACNA1C-AS3	1
CACNA1C-AS4	0
CACNA1C-IT1	1
CACNA1C-IT2	0
CACNA1C-IT3	2
CACNA1D	17
CACNA1E	28
CACNA1F	36
CACNA1G	21
CACNA1G-AS1	0
CACNA1H	305
CACNA1I	21
CACNA1S	12
CACNA2D1	13
CACNA2D2	231
CACNA2D3	9
CACNA2D3-AS1	0
CACNA2D4	1043
CACNB1	333
CACNB2	16
CACNB3	1111
CACNB4	338
CACNG1	4
CACNG2	2
CACNG3	3
CACNG4	559
CACNG5	0
CACNG6	2
CACNG7	1
CACNG8	11
CACTIN	1562
CACTIN-AS1	2
CACUL1	2240
CACYBP	2795
CACYBPP1	6
CACYBPP2	11
CACYBPP3	2
CAD	1848
CADM1	11
CADM2	7
CADM2-AS1	3
CADM2-AS2	3
CADM3	2
CADM3-AS1	4
CADM4	33
CADPS	17
CADPS2	2
CAGE1	89
CAHM	74
CALB1	6
CALB2	2
CALCA	3
CALCB	21
CALCOCO1	2946
CALCOCO2	4738
CALCP	4
CALCR	1
CALCRL	14
CALD1	2289
CALHM1	2
CALHM2	167
CALHM3	1
CALHM4	1
CALHM5	3
CALHM6	15
CALM1	7197
CALM1P1	0
CALM1P2	0
CALM2	3895
CALM2P1	1
CALM2P2	3
CALM2P3	13
CALM2P4	1
CALM3	4555
CALML3	1
CALML3-AS1	9
CALML4	5
CALML5	1
CALML6	55
CALN1	26
CALR	15404
CALR3	5
CALR4P	3
CALU	1140
CALY	4
CAMK1	17
CAMK1D	2587
CAMK1G	1
CAMK2A	16
CAMK2B	20
CAMK2D	2890
CAMK2G	1290
CAMK2N1	0
CAMK2N2	0
CAMK4	6844
CAMKK1	880
CAMKK2	1022
CAMKMT	238
CAMKV	8
CAMLG	978
CAMP	17
CAMSAP1	3046
CAMSAP2	161
CAMSAP3	31
CAMTA1	600
CAMTA1-DT	14
CAMTA1-IT1	0
CAMTA2	840
CAND1	5068
CAND2	527
CANT1	1601
CANX	7586
CAP1	4099
CAP1P2	6
CAP2	30
CAP2P1	246
CAPG	1067
CAPN1	3636
CAPN10	1293
CAPN10-DT	157
CAPN11	25
CAPN12	40
CAPN13	608
CAPN14	174
CAPN15	3964
CAPN2	2395
CAPN3	179
CAPN5	127
CAPN6	3
CAPN7	2112
CAPN8	18
CAPN9	10
CAPNS1	1820
CAPNS1P1	1
CAPNS2	5
CAPRIN1	10623
CAPRIN2	1249
CAPS	887
CAPS2	17
CAPSL	19
CAPZA1	3515
CAPZA2	2671
CAPZA3	0
CAPZB	2416
CARD10	5
CARD11	2265
CARD14	46
CARD16	148
CARD17	0
CARD18	2
CARD19	1734
CARD6	44
CARD8	3178
CARD8-AS1	181
CARD9	155
CARF	412
CARHSP1	4701
CARM1	1471
CARM1P1	0
CARMIL1	207
CARMIL2	3903
CARMIL3	120
CARMN	10
CARNMT1	674
CARNMT1-AS1	1
CARNS1	67
CARS	1682
CARS-AS1	0
CARS2	2037
CARSP1	11
CARSP2	0
CARTPT	0
CASC1	23
CASC11	6
CASC15	6019
CASC16	1
CASC17	1
CASC18	2
CASC19	16
CASC2	22
CASC20	0
CASC22	2
CASC23	0
CASC3	3284
CASC4	2964
CASC4P1	22
CASC6	2
CASC8	0
CASC9	0
CASD1	1569
CASK	955
CASK-AS1	3
CASKIN1	13
CASKIN2	800
CASKP1	0
CASP1	280
CASP10	989
CASP12	3
CASP14	2
CASP16P	2
CASP17P	22
CASP1P1	0
CASP1P2	2
CASP2	2531
CASP3	655
CASP3P1	2
CASP4	1016
CASP5	5
CASP6	123
CASP7	1395
CASP8	1400
CASP8AP2	1967
CASP9	372
CASQ1	0
CASQ2	2
CASR	17
CASS4	13
CAST	2464
CASTOR1	31
CASTOR2	967
CASTOR3	1909
CASZ1	3486
CAT	3618
CATIP	4
CATIP-AS1	3
CATIP-AS2	0
CATSPER1	1
CATSPER2	202
CATSPER2P1	79
CATSPER3	48
CATSPER4	6
CATSPERB	7
CATSPERD	12
CATSPERE	108
CATSPERG	299
CATSPERZ	0
CAV1	4
CAV2	3
CAV3	0
CAVIN1	20
CAVIN2	22
CAVIN3	2
CAVIN4	74
CBARP	7
CBFA2T2	1607
CBFA2T3	3189
CBFB	3518
CBL	2515
CBLB	2083
CBLC	14
CBLIF	1
CBLL1	1365
CBLL2	1
CBLN1	0
CBLN2	1
CBLN3	494
CBLN4	1
CBR1	133
CBR3	34
CBR3-AS1	75
CBR4	456
CBS	5
CBSL	0
CBWD1	229
CBWD2	925
CBWD3	90
CBWD4P	14
CBWD5	80
CBWD6	40
CBX1	1570
CBX1P1	13
CBX1P2	1
CBX1P3	2
CBX1P4	0
CBX1P5	1
CBX2	582
CBX3	3118
CBX3P1	0
CBX3P3	0
CBX3P4	10
CBX3P5	0
CBX3P6	1
CBX3P7	0
CBX3P8	0
CBX3P9	11
CBX4	2541
CBX5	6909
CBX5P1	14
CBX6	1063
CBX7	372
CBX8	65
CBY1	81
CBY3	6
CC2D1A	1502
CC2D1B	1903
CC2D2A	13
CC2D2B	16
CCAR1	4779
CCAR2	5391
CCAT2	1
CCBE1	328
CCDC102A	183
CCDC102B	21
CCDC103	21
CCDC105	1
CCDC106	203
CCDC107	452
CCDC110	2
CCDC112	43
CCDC113	3
CCDC114	84
CCDC115	491
CCDC116	28
CCDC117	1430
CCDC11P1	0
CCDC12	2184
CCDC120	259
CCDC121	49
CCDC122	118
CCDC124	496
CCDC125	356
CCDC126	180
CCDC127	204
CCDC13	17
CCDC13-AS1	1
CCDC130	1287
CCDC134	447
CCDC136	581
CCDC137	645
CCDC138	341
CCDC14	4312
CCDC140	2
CCDC141	1964
CCDC142	412
CCDC144A	1482
CCDC144B	1770
CCDC144CP	76
CCDC144NL	4
CCDC144NL-AS1	14
CCDC146	258
CCDC148	4
CCDC148-AS1	2
CCDC149	179
CCDC15	194
CCDC15-DT	4
CCDC150	512
CCDC151	11
CCDC152	98
CCDC153	21
CCDC154	384
CCDC155	14
CCDC157	186
CCDC158	7
CCDC159	109
CCDC160	1
CCDC162P	387
CCDC163	50
CCDC166	0
CCDC167	250
CCDC168	67
CCDC169	12
CCDC169-SOHLH2	0
CCDC17	513
CCDC170	7
CCDC171	247
CCDC172	1
CCDC173	249
CCDC174	1104
CCDC175	5
CCDC177	1
CCDC178	4
CCDC179	1
CCDC18	998
CCDC18-AS1	1216
CCDC180	76
CCDC181	10
CCDC182	2
CCDC183	23
CCDC183-AS1	165
CCDC184	54
CCDC185	2
CCDC186	2334
CCDC187	251
CCDC188	85
CCDC189	447
CCDC190	3
CCDC191	893
CCDC192	0
CCDC194	179
CCDC195	7
