[gene_name]	expression
RPL15	8363
RPL15P1	0
RPL15P13	0
RPL15P14	0
RPL15P18	15
RPL15P2	11
RPL15P20	2
RPL15P21	0
RPL15P3	21
RPL15P4	1
RPL17	203
RPL17-C18orf32	0
RPL17P1	0
RPL17P10	5
RPL17P11	0
RPL17P12	0
RPL17P17	0
RPL17P19	0
RPL17P2	5
RPL17P20	0
RPL17P22	4
RPL17P25	1
RPL17P26	0
RPL17P3	1
RPL17P33	0
RPL17P34	3
RPL17P35	0
RPL17P36	10
RPL17P37	0
RPL17P40	2
RPL17P41	2
RPL17P43	2
RPL17P44	0
RPL17P45	0
RPL17P46	0
RPL17P49	0
RPL17P50	10
RPL17P51	1
RPL18	5306
RPL18A	5142
RPL18AP14	0
RPL18AP15	0
RPL18AP16	2
RPL18AP17	1
RPL18AP2	5
RPL18AP3	30
RPL18AP7	0
RPL18AP8	0
RPL18P1	0
RPL18P10	10
RPL18P11	0
RPL18P13	3
RPL19	9292
RPL19P1	1
RPL19P11	1
RPL19P13	0
RPL19P14	1
RPL19P16	3
RPL19P18	0
RPL19P20	0
RPL19P21	15
RPL21	6450
RPL21P1	1
RPL21P10	20
RPL21P103	1
RPL21P104	0
RPL21P106	0
RPL21P107	0
RPL21P108	0
RPL21P109	0
RPL21P11	6
RPL21P110	0
RPL21P111	0
RPL21P112	0
RPL21P116	6
RPL21P119	3
RPL21P12	3
RPL21P120	4
RPL21P121	0
RPL21P123	93
RPL21P126	0
RPL21P127	0
RPL21P129	1
RPL21P13	1
RPL21P131	1
RPL21P132	0
RPL21P133	0
RPL21P134	0
RPL21P135	1
RPL21P136	0
RPL21P16	13
RPL21P17	0
RPL21P18	0
RPL21P2	3
RPL21P23	0
RPL21P24	0
RPL21P28	44
RPL21P3	5
RPL21P32	0
RPL21P33	0
RPL21P38	0
RPL21P39	0
RPL21P4	1
RPL21P40	2
RPL21P41	0
RPL21P42	0
RPL21P43	0
RPL21P44	27
RPL21P47	0
RPL21P5	46
RPL21P50	1
RPL21P54	0
RPL21P6	0
RPL21P65	30
RPL21P66	0
RPL21P67	0
RPL21P7	0
RPL21P71	0
RPL21P75	10
RPL21P8	0
RPL21P88	6
RPL21P89	0
RPL21P9	0
RPL21P90	3
RPL21P91	0
RPL21P92	0
RPL21P93	1
RPL21P99	0
RPL22	1149
RPL22L1	580
RPL22P1	11
RPL22P10	3
RPL22P11	12
RPL22P12	0
RPL22P13	1
RPL22P14	0
RPL22P16	2
RPL22P17	0
RPL22P18	1
RPL22P19	8
RPL22P2	4
RPL22P20	0
RPL22P21	0
RPL22P22	0
RPL22P23	1
RPL22P24	0
RPL22P3	0
RPL22P4	0
RPL22P5	0
RPL22P6	0
RPL22P7	0
RPL22P8	0
RPL23	6284
RPL23A	4265
RPL23AP1	0
RPL23AP10	0
RPL23AP11	0
RPL23AP12	1
RPL23AP14	0
RPL23AP15	0
RPL23AP16	0
RPL23AP17	0
RPL23AP18	17
RPL23AP19	1
RPL23AP2	13
RPL23AP20	1
RPL23AP22	0
RPL23AP23	0
RPL23AP24	0
RPL23AP25	2
RPL23AP26	0
RPL23AP27	0
RPL23AP28	1
RPL23AP29	0
RPL23AP3	1
RPL23AP30	1
RPL23AP31	0
RPL23AP32	5
RPL23AP33	0
RPL23AP34	61
RPL23AP35	3
RPL23AP36	0
RPL23AP37	8
RPL23AP38	0
RPL23AP39	0
RPL23AP4	0
RPL23AP40	0
RPL23AP41	0
RPL23AP42	41
RPL23AP43	11
RPL23AP44	0
RPL23AP45	0
RPL23AP46	0
RPL23AP47	1
RPL23AP48	1
RPL23AP49	24
RPL23AP50	0
RPL23AP52	0
RPL23AP53	70
RPL23AP54	0
RPL23AP55	0
RPL23AP56	0
RPL23AP57	1
RPL23AP58	2
RPL23AP59	0
RPL23AP6	0
RPL23AP60	0
RPL23AP61	0
RPL23AP62	2
RPL23AP63	0
RPL23AP64	0
RPL23AP65	23
RPL23AP66	1
RPL23AP67	0
RPL23AP68	0
RPL23AP69	0
RPL23AP7	31
RPL23AP70	0
RPL23AP71	0
RPL23AP72	8
RPL23AP73	0
RPL23AP74	21
RPL23AP75	1
RPL23AP76	0
RPL23AP77	0
RPL23AP78	0
RPL23AP8	0
RPL23AP80	0
RPL23AP81	4
RPL23AP82	23
RPL23AP83	0
RPL23AP84	0
RPL23AP85	0
RPL23AP86	4
RPL23AP87	1
RPL23AP88	2
RPL23AP89	0
RPL23AP90	0
RPL23AP91	0
RPL23AP92	0
RPL23AP93	0
RPL23AP94	1
RPL23AP95	0
RPL23AP96	1
RPL23AP97	4
RPL23P10	0
RPL23P11	0
RPL23P2	4
RPL23P4	1
RPL23P8	29
RPL24	3501
RPL24P2	0
RPL24P4	20
RPL24P7	0
RPL24P8	18
RPL26	791
RPL26L1	100
RPL26P19	13
RPL26P20	0
RPL26P26	0
RPL26P27	0
RPL26P28	0
RPL26P29	0
RPL26P3	0
RPL26P30	3
RPL26P31	0
RPL26P34	1
RPL26P35	0
RPL26P37	4
RPL26P6	26
RPL26P9	0
RPL27	3275
RPL27A	7771
RPL27AP	0
RPL27AP5	7
RPL27AP8	1
RPL27P12	0
RPL28	5012
RPL29	3819
RPL29P11	2
RPL29P12	2
RPL29P14	407
RPL29P19	1
RPL29P2	0
RPL29P22	0
RPL29P23	0
RPL29P24	1
RPL29P25	0
RPL29P28	0
RPL29P29	0
RPL29P3	0
RPL29P30	0
RPL29P32	0
RPL29P33	1
RPL29P7	0
RPL3	13382
RPL30	7137
RPL30P1	0
RPL30P10	0
RPL30P11	3
RPL30P12	1
RPL30P13	2
RPL30P14	1
RPL30P15	0
RPL30P16	0
RPL30P2	0
RPL30P3	0
RPL30P4	0
RPL30P5	0
RPL30P6	0
RPL30P7	0
RPL30P9	0
RPL31	4686
RPL31P1	0
RPL31P11	0
RPL31P12	20
RPL31P13	1
RPL31P15	0
RPL31P2	10
RPL31P20	0
RPL31P28	0
RPL31P3	0
RPL31P33	1
RPL31P35	0
RPL31P40	0
RPL31P41	2
RPL31P44	1
RPL31P45	0
RPL31P47	2
RPL31P49	2
RPL31P50	0
RPL31P52	25
RPL31P53	0
RPL31P54	1
RPL31P56	0
RPL31P57	1
RPL31P58	0
RPL31P59	0
RPL31P60	0
RPL31P61	0
RPL31P63	5
RPL31P7	0
RPL31P9	0
RPL32	5667
RPL32P1	114
RPL32P14	1
RPL32P23	0
RPL32P26	3
RPL32P28	0
RPL32P29	0
RPL32P3	454
RPL32P31	0
RPL32P33	0
RPL32P34	0
RPL32P35	0
RPL32P9	0
RPL34	4043
RPL34-AS1	16
RPL34P1	0
RPL34P17	0
RPL34P18	2
RPL34P19	2
RPL34P20	37
RPL34P21	1
RPL34P22	43
RPL34P23	2
RPL34P26	0
RPL34P27	5
RPL34P29	0
RPL34P3	0
RPL34P31	5
RPL34P33	0
RPL34P34	7
RPL34P6	0
RPL35	2613
RPL35A	3637
RPL35AP	0
RPL35AP12	1
RPL35AP15	0
RPL35AP18	0
RPL35AP19	0
RPL35AP21	1
RPL35AP22	0
RPL35AP24	0
RPL35AP25	0
RPL35AP26	2
RPL35AP28	0
RPL35AP3	1
RPL35AP30	0
RPL35AP31	0
RPL35AP32	0
RPL35AP33	0
RPL35AP35	0
RPL35AP4	0
RPL35P1	5
RPL35P2	15
RPL35P3	38
RPL35P4	0
RPL35P5	17
RPL35P6	180
RPL35P8	0
RPL35P9	1
RPL36	2117
RPL36A	80
RPL36A-HNRNPH2	0
RPL36AL	832
RPL36AP10	0
RPL36AP13	1
RPL36AP15	35
RPL36AP21	1
RPL36AP26	3
RPL36AP29	0
RPL36AP33	1
RPL36AP35	0
RPL36AP36	0
RPL36AP39	2
RPL36AP40	1
RPL36AP41	4
RPL36AP43	0
RPL36AP45	2
RPL36AP48	0
RPL36AP51	0
RPL36AP53	0
RPL36AP55	0
RPL36AP6	0
RPL36P1	0
RPL36P16	2
RPL36P18	0
RPL36P19	0
RPL36P2	8
RPL36P20	0
RPL36P4	0
RPL37	5024
RPL37A	5628
RPL37AP1	10
RPL37AP8	0
RPL37P1	0
RPL37P10	0
RPL37P15	0
RPL37P18	42
RPL37P2	17
RPL37P21	0
RPL37P23	3
RPL37P25	1
RPL37P3	0
RPL37P4	0
RPL37P6	1
RPL38	2601
RPL38P1	0
RPL38P3	0
RPL38P4	0
RPL39	2944
RPL39L	31
RPL39P	0
RPL39P18	0
RPL39P25	0
RPL39P26	0
RPL39P28	0
RPL39P29	0
RPL39P3	179
RPL39P31	0
RPL39P33	0
RPL39P34	0
RPL39P36	12
RPL39P38	2
RPL39P39	0
RPL39P40	0
RPL39P5	0
RPL39P6	0
RPL3L	5
RPL3P1	1
RPL3P10	1
RPL3P11	0
RPL3P12	0
RPL3P13	0
RPL3P2	31
RPL3P3	2
RPL3P4	25
RPL3P5	0
RPL3P6	2
RPL3P7	17
RPL3P8	0
RPL3P9	7
RPL4	12613
RPL41	2868
RPL41P1	70
RPL41P2	15
RPL41P5	10
RPL4P1	1
RPL4P2	1
RPL4P3	8
RPL4P4	62
RPL4P5	13
RPL4P6	141
RPL5	8405
RPL5P1	10
RPL5P10	0
RPL5P11	1
RPL5P12	3
RPL5P13	1
RPL5P14	0
RPL5P15	1
RPL5P16	0
RPL5P17	13
RPL5P18	11
RPL5P19	0
RPL5P2	0
RPL5P20	0
RPL5P21	0
RPL5P22	0
RPL5P23	6
RPL5P24	0
RPL5P25	2
RPL5P26	0
RPL5P27	1
RPL5P28	0
RPL5P29	7
RPL5P3	8
RPL5P30	13
RPL5P31	2
RPL5P32	0
RPL5P33	0
RPL5P34	81
RPL5P35	47
RPL5P4	42
RPL5P5	1
RPL5P6	2
RPL5P7	1
RPL5P8	1
RPL5P9	1
RPL6P12	0
RPL6P2	0
RPL6P21	0
RPL6P24	0
RPL6P25	0
RPL6P27	25
RPL6P29	0
RPL6P30	0
RPL6P5	1
RPL6P7	0
RPL6P8	1
RPL6P9	4
RPL7	7988
RPL7A	8423
RPL7AP10	0
RPL7AP11	9
RPL7AP14	0
RPL7AP15	10
RPL7AP2	0
RPL7AP23	0
RPL7AP25	0
RPL7AP26	0
RPL7AP28	0
RPL7AP3	0
RPL7AP30	5
RPL7AP31	8
RPL7AP33	1
RPL7AP34	1
RPL7AP38	0
RPL7AP4	0
RPL7AP49	0
RPL7AP50	2
RPL7AP51	0
RPL7AP52	0
RPL7AP53	3
RPL7AP56	0
RPL7AP57	1
RPL7AP58	0
RPL7AP6	53
RPL7AP60	62
RPL7AP61	0
RPL7AP64	1
RPL7AP65	0
RPL7AP66	12
RPL7AP69	0
RPL7AP7	0
RPL7AP71	0
RPL7AP72	0
RPL7AP73	0
RPL7AP8	0
RPL7AP9	1
RPL7L1	945
RPL7L1P1	1
RPL7L1P10	0
RPL7L1P11	0
RPL7L1P12	3
RPL7L1P13	0
RPL7L1P2	0
RPL7L1P3	43
RPL7L1P4	1
RPL7L1P5	5
RPL7L1P7	0
RPL7L1P8	0
RPL7L1P9	19
RPL7P1	6
RPL7P10	1
RPL7P11	2
RPL7P12	0
RPL7P13	8
RPL7P14	1
RPL7P15	4
RPL7P16	15
RPL7P17	0
RPL7P18	26
RPL7P19	25
RPL7P2	2
RPL7P20	0
RPL7P21	0
RPL7P22	2
RPL7P23	11
RPL7P24	9
RPL7P25	0
RPL7P26	16
RPL7P27	0
RPL7P28	0
RPL7P29	0
RPL7P3	0
RPL7P30	0
RPL7P31	1
RPL7P32	7
RPL7P33	0
RPL7P34	0
RPL7P35	1
RPL7P36	0
RPL7P37	0
RPL7P38	1
RPL7P39	0
RPL7P4	2
RPL7P40	0
RPL7P41	1
RPL7P42	1
RPL7P43	0
RPL7P44	11
RPL7P45	0
RPL7P46	86
RPL7P47	3
RPL7P48	5
RPL7P49	56
RPL7P5	0
RPL7P50	4
RPL7P51	1
RPL7P52	1
RPL7P53	0
RPL7P54	1
RPL7P55	0
RPL7P56	2
RPL7P57	0
RPL7P58	0
RPL7P59	3
RPL7P6	11
RPL7P60	10
RPL7P61	0
RPL7P7	45
RPL7P8	5
RPL7P9	48
RPL8	5214
RPL8P2	0
RPL9	6980
RPL9P15	1
RPL9P16	1
RPL9P18	6
RPL9P2	1
RPL9P21	3
RPL9P25	0
RPL9P28	1
RPL9P29	2
RPL9P3	6
RPL9P30	0
RPL9P31	2
RPL9P32	16
RPL9P33	1
RPL9P5	2
RPL9P6	0
RPL9P7	2
RPLP0	10850
RPLP0P1	0
RPLP0P11	0
RPLP0P2	0
RPLP0P6	59
RPLP0P7	1
RPLP1	4605
RPLP1P10	0
RPLP1P11	0
RPLP1P13	0
RPLP1P6	4
RPLP2	5323
RPLP2P1	0
RPN1	2130
RPN2	1169
RPP14	304
RPP21	19
RPP25	25
RPP25L	37
RPP30	428
RPP38	117
RPP38-DT	67
RPP40	20
RPP40P1	0
RPP40P2	0
RPPH1	0
RPPH1-2P	0
RPPH1-3P	0
RPRD1A	730
RPRD1B	1989
RPRD2	1682
RPRM	2
RPRML	2
RPS10	223
RPS10-NUDT3	0
RPS10P14	0
RPS10P16	1
RPS10P18	0
RPS10P2	0
RPS10P20	0
RPS10P21	0
RPS10P27	0
RPS10P28	0
RPS10P3	13
RPS10P5	7
RPS10P7	89
RPS11	13416
RPS11P1	0
RPS11P5	13
RPS11P7	0
RPS12	6966
RPS12P10	0
RPS12P15	1
RPS12P16	47
RPS12P17	2
RPS12P18	0
RPS12P2	0
RPS12P20	0
RPS12P21	0
RPS12P23	0
RPS12P24	0
RPS12P26	38
RPS12P27	20
RPS12P28	1
RPS12P31	0
RPS12P5	11
RPS13	4315
RPS13P2	21
RPS14	5235
RPS14P4	0
RPS14P7	0
RPS14P8	6
RPS15	2847
RPS15A	2072
RPS15AP1	24
RPS15AP10	140
RPS15AP11	14
RPS15AP12	5
RPS15AP16	1
RPS15AP17	6
RPS15AP18	0
RPS15AP24	1
RPS15AP25	0
RPS15AP27	0
RPS15AP28	0
RPS15AP29	71
RPS15AP3	0
RPS15AP30	214
RPS15AP32	1
RPS15AP34	0
RPS15AP36	5
RPS15AP38	9
RPS15AP40	1
RPS15AP5	3
RPS15AP6	8
RPS15AP7	0
RPS15AP9	0
RPS15P5	0
RPS15P9	0
RPS16	1861
RPS16P5	187
RPS16P8	0
RPS16P9	0
RPS17	467
RPS17P1	0
RPS17P11	0
RPS17P13	1
RPS17P14	0
RPS17P15	1
RPS17P17	0
RPS17P2	0
RPS17P5	16
RPS17P8	0
RPS18	6244
RPS18P1	0
RPS18P12	14
RPS18P13	0
RPS18P6	0
RPS18P9	358
RPS19	7523
RPS19BP1	448
RPS19P1	5
RPS19P3	21
RPS19P6	0
RPS19P7	1
RPS2	6926
RPS20	6186
RPS20P1	2
RPS20P10	0
RPS20P14	7
RPS20P15	0
RPS20P2	38
RPS20P20	0
RPS20P21	0
RPS20P22	6
RPS20P23	0
RPS20P24	1
RPS20P25	0
RPS20P31	0
RPS20P32	1
RPS20P33	30
RPS20P4	0
RPS20P5	1
RPS21	1937
RPS21P1	1
RPS21P4	0
RPS21P8	0
RPS23	6893
RPS23P1	1
RPS23P10	0
RPS23P2	1
RPS23P3	2
RPS23P4	0
RPS23P5	0
RPS23P6	28
RPS23P7	0
RPS23P8	28
RPS23P9	0
RPS24	6060
RPS24P1	0
RPS24P12	0
RPS24P13	0
RPS24P14	0
RPS24P16	0
RPS24P17	2
RPS24P18	1
RPS24P6	0
RPS24P7	1
RPS24P8	14
RPS25	5096
RPS25P9	15
RPS26	1945
RPS26P11	0
RPS26P13	1
RPS26P15	0
RPS26P2	0
RPS26P21	15
RPS26P24	1
RPS26P28	5
RPS26P3	0
RPS26P30	0
RPS26P31	1
RPS26P34	0
RPS26P35	2
RPS26P38	0
RPS26P39	1
RPS26P4	0
RPS26P40	0
RPS26P41	1
RPS26P42	96
RPS26P43	15
RPS26P45	2
RPS26P47	0
RPS26P48	0
RPS26P49	0
RPS26P5	1
RPS26P52	0
RPS26P54	0
RPS26P55	0
RPS26P56	0
RPS26P6	0
RPS26P8	3
RPS27	12163
RPS27A	6240
RPS27AP1	17
RPS27AP10	0
RPS27AP11	1
RPS27AP12	68
RPS27AP13	1
RPS27AP14	0
RPS27AP15	0
RPS27AP16	89
RPS27AP17	0
RPS27AP18	0
RPS27AP19	0
RPS27AP2	4
RPS27AP3	0
RPS27AP6	0
RPS27AP7	0
RPS27AP8	2
RPS27AP9	0
RPS27L	254
RPS27P1	0
RPS27P12	0
RPS27P14	0
RPS27P15	1
RPS27P16	13
RPS27P18	0
RPS27P20	0
RPS27P21	1
RPS27P22	2
RPS27P23	0
RPS27P25	0
RPS27P26	0
RPS27P27	0
RPS27P29	3
RPS27P5	1
RPS28	1751
RPS28P1	0
RPS28P7	35
RPS28P8	0
RPS29	3087
RPS29P1	0
RPS29P10	0
RPS29P11	0
RPS29P12	0
RPS29P13	0
RPS29P14	4
RPS29P15	0
RPS29P16	21
RPS29P17	0
RPS29P19	1
RPS29P2	0
RPS29P20	3
RPS29P21	33
RPS29P22	0
RPS29P23	0
RPS29P24	0
RPS29P25	1
RPS29P26	0
RPS29P27	2
RPS29P28	1
RPS29P29	4
RPS29P3	0
RPS29P30	0
RPS29P31	0
RPS29P32	0
RPS29P33	1
RPS29P4	0
RPS29P5	4
RPS29P6	0
RPS29P7	2
RPS29P8	0
RPS29P9	0
RPS2P1	55
RPS2P2	0
RPS2P24	0
RPS2P25	0
RPS2P28	0
RPS2P32	39
RPS2P35	1
RPS2P36	150
RPS2P39	3
RPS2P4	0
RPS2P41	1
RPS2P44	199
RPS2P45	34
RPS2P46	34
RPS2P48	2
RPS2P5	922
RPS2P52	1
RPS2P55	17
RPS2P6	1
RPS2P7	4
RPS3	8865
RPS3A	9291
RPS3AP1	0
RPS3AP12	33
RPS3AP14	0
RPS3AP15	0
RPS3AP17	0
RPS3AP2	5
RPS3AP22	0
RPS3AP23	0
RPS3AP24	0
RPS3AP25	9
RPS3AP26	61
RPS3AP29	6
RPS3AP3	3
RPS3AP30	3
RPS3AP32	1
RPS3AP33	0
RPS3AP34	44
RPS3AP35	1
RPS3AP36	4
RPS3AP37	0
RPS3AP38	32
RPS3AP39	0
RPS3AP4	0
RPS3AP40	1
RPS3AP41	1
RPS3AP42	1
RPS3AP43	2
RPS3AP44	10
RPS3AP46	1
RPS3AP47	31
RPS3AP49	4
RPS3AP5	21
RPS3AP50	1
RPS3AP52	0
RPS3AP53	0
RPS3AP54	0
RPS3AP6	31
RPS3AP9	1
RPS3P1	0
RPS3P2	64
RPS3P6	5
RPS3P7	18
RPS4X	10160
RPS4XP1	10
RPS4XP10	0
RPS4XP11	2
RPS4XP12	0
RPS4XP13	3
RPS4XP14	3
RPS4XP15	0
RPS4XP16	37
RPS4XP17	11
RPS4XP18	0
RPS4XP19	0
RPS4XP2	4
RPS4XP20	0
RPS4XP21	0
RPS4XP22	1
RPS4XP23	0
RPS4XP3	8
RPS4XP4	0
RPS4XP5	2
RPS4XP6	18
RPS4XP7	2
RPS4XP8	2
RPS4XP9	0
RPS4Y1	29
RPS4Y2	12
RPS5	3365
RPS5P2	0
RPS5P3	0
RPS5P7	2
RPS6	8142
RPS6KA1	2015
RPS6KA2	59
RPS6KA2-AS1	0
RPS6KA2-IT1	20
RPS6KA3	1815
RPS6KA4	400
RPS6KA5	412
RPS6KA6	8
RPS6KB1	2042
RPS6KB2	526
RPS6KB2-AS1	62
RPS6KC1	356
RPS6KL1	163
RPS6P12	1
RPS6P14	0
RPS6P15	0
RPS6P16	1
RPS6P2	1
RPS6P20	2
RPS6P21	0
RPS6P22	1
RPS6P23	0
RPS6P25	38
RPS6P4	0
RPS6P7	0
RPS6P8	1
RPS7	5355
RPS7P1	26
RPS7P10	33
RPS7P11	18
RPS7P12	0
RPS7P13	0
RPS7P14	1
RPS7P15	2
RPS7P2	1
RPS7P3	4
RPS7P4	5
RPS7P5	0
RPS7P6	0
RPS7P7	0
RPS7P8	0
RPS7P9	1
RPS8	8688
RPS8P10	0
RPS8P3	0
RPS8P4	4
RPS8P6	0
RPS9	5057
RPS9P1	0
RPSA	7748
RPSAP1	0
RPSAP10	0
RPSAP11	0
RPSAP12	15
RPSAP13	1
RPSAP14	0
RPSAP15	13
RPSAP16	180
RPSAP17	4
RPSAP18	9
RPSAP19	16
RPSAP2	1
RPSAP20	0
RPSAP21	12
RPSAP22	0
RPSAP23	0
RPSAP24	0
RPSAP25	0
RPSAP26	0
RPSAP27	0
RPSAP28	1
RPSAP29	1
RPSAP3	1
RPSAP31	5
RPSAP32	0
RPSAP33	0
RPSAP34	0
RPSAP35	0
RPSAP36	428
RPSAP37	0
RPSAP38	0
RPSAP39	0
RPSAP4	3
RPSAP40	0
RPSAP41	0
RPSAP42	1
RPSAP43	0
RPSAP44	0
RPSAP45	3
RPSAP46	3
RPSAP47	9
RPSAP48	0
RPSAP49	4
RPSAP5	3
RPSAP50	0
RPSAP51	28
RPSAP52	0
RPSAP53	0
RPSAP54	2
RPSAP55	3
RPSAP57	2
RPSAP58	161
RPSAP59	1
RPSAP6	49
RPSAP60	0
RPSAP61	2
RPSAP62	0
RPSAP63	2
RPSAP64	0
RPSAP65	1
RPSAP66	0
RPSAP67	0
RPSAP68	0
RPSAP69	3
RPSAP7	4
RPSAP70	0
RPSAP71	0
RPSAP72	0
RPSAP73	0
RPSAP74	0
RPSAP75	0
RPSAP76	2
RPSAP8	9
RPSAP9	12
RPTN	1
RPTOR	1958
RPUSD1	226
RPUSD2	88
RPUSD3	127
RPUSD4	668
RRAD	9
RRAGA	280
RRAGB	432
RRAGC	242
RRAGD	157
RRAS	77
RRAS2	602
RRBP1	3619
RREB1	2976
RRH	8
RRM1	621
RRM1-AS1	0
RRM2	392
RRM2B	599
RRM2P2	0
RRM2P3	33
RRM2P4	0
RRN3	1086
RRN3P1	452
RRN3P2	3
RRN3P3	531
RRNAD1	241
RRP1	278
RRP12	1704
RRP15	424
RRP1B	792
RRP36	236
RRP7A	1391
RRP7BP	770
RRP8	556
RRP9	106
RRS1	31
RRS1-AS1	4
RS1	4
RSAD1	296
RSAD2	86
RSBN1	1365
RSBN1L	1051
RSC1A1	0
RSF1	3323
RSF1-IT1	50
RSF1-IT2	95
RSKR	190
RSL1D1	1454
RSL24D1	2173
RSL24D1P1	1
RSL24D1P11	8
RSL24D1P2	1
RSL24D1P3	0
RSL24D1P4	0
RSL24D1P5	0
RSL24D1P6	3
RSL24D1P8	23
RSL24D1P9	0
RSPH1	4
RSPH10B	10
RSPH10B2	14
RSPH14	5
RSPH3	110
RSPH4A	49
RSPH6A	31
RSPH9	6
RSPO1	4
RSPO2	1
RSPO3	0
RSPO4	0
RSPRY1	786
RSRC1	848
RSRC2	12427
RSRP1	6901
RSU1	450
RSU1P1	0
RSU1P2	1
RSU1P3	0
RTBDN	0
RTCA	516
RTCA-AS1	131
RTCB	476
RTEL1	76
RTEL1-TNFRSF6B	120
RTEL1P1	110
RTF1	1904
RTF2	672
RTKN	170
RTKN2	43
RTL1	2
RTL10	438
RTL3	1
RTL4	0
RTL5	158
RTL6	212
RTL8A	22
RTL8B	1
RTL8C	51
RTL9	3
RTN1	9
RTN2	34
RTN3	674
RTN3P1	1
RTN4	4575
RTN4IP1	106
RTN4R	23
RTN4RL1	3
RTN4RL2	0
RTP1	3
RTP2	1
RTP3	0
RTP4	41
RTP5	356
RTRAF	1807
RTTN	1429
RUBCN	1751
RUBCNL	1282
RUFY1	907
RUFY2	676
RUFY3	2086
RUFY4	10
RUNDC1	626
RUNDC3A	8
RUNDC3A-AS1	5
RUNDC3B	5
RUNX1	4439
RUNX1T1	5
RUNX2	61
RUNX2-AS1	0
RUNX3	451
RUSC1	213
RUSC1-AS1	86
RUSC2	104
RUVBL1	194
RUVBL1-AS1	9
RUVBL2	354
RWDD1	651
RWDD2A	28
RWDD2B	55
RWDD3	77
RWDD4	105
RWDD4P1	2
RWDD4P2	5
RXFP1	8
RXFP2	1
RXFP3	1
RXFP4	0
RXRA	220
RXRB	665
RXRG	0
RXYLT1	78
RXYLT1-AS1	0
RYBP	1630
RYK	257
RYKP1	2
RYR1	15
RYR2	11
RYR3	62
S100A1	19
S100A10	185
S100A11	105
S100A11P1	0
S100A11P2	0
S100A12	69
S100A13	49
S100A14	0
S100A15A	0
S100A16	466
S100A2	7
S100A3	2
S100A4	1259
S100A5	30
S100A6	888
S100A7	0
S100A7A	0
S100A7L2	0
S100A7P1	0
S100A8	980
S100A9	2168
S100B	7
S100G	0
S100P	24
S100PBP	881
S100Z	50
S1PR1	2850
S1PR2	44
S1PR3	35
S1PR4	1733
S1PR5	11
SAA1	0
SAA2	2
SAA2-SAA4	0
SAA3P	0
SAA4	0
SAAL1	195
SAC3D1	37
SACM1L	1149
SACS	1186
SACS-AS1	0
SAE1	1260
SAFB	5297
SAFB2	3684
SAG	67
SAGE1	1
SAGE2P	0
SAGE3P	0
SAGE4P	2
SALL1	1
SALL1P1	0
SALL2	43
SALL3	0
SALL4	6
SALL4P1	1
SALL4P2	1
SALL4P5	0
SALL4P6	0
SALL4P7	0
SALRNA1	0
SALRNA2	1
SALRNA3	1
SAMD1	161
SAMD10	21
SAMD11	1
SAMD11P1	0
SAMD12	25
SAMD12-AS1	1
SAMD13	3
SAMD14	3
SAMD15	22
SAMD3	39
SAMD4A	217
SAMD4B	2444
SAMD5	2
SAMD7	1
SAMD8	2011
SAMD9	1611
SAMD9L	1345
SAMHD1	896
SAMM50	289
SAMM50P1	0
SAMMSON	5
SAMSN1	276
SAMSN1-AS1	5
SAP130	1007
SAP18	1378
SAP18P1	1
SAP18P2	0
SAP18P3	0
SAP25	0
SAP30	247
SAP30BP	2928
SAP30L	592
SAP30L-AS1	44
SAPCD1	17
SAPCD1-AS1	3
SAPCD2	23
SAPCD2P1	0
SAPCD2P2	0
SAPCD2P3	0
SAPCD2P4	0
SAR1A	2248
SAR1AP1	0
SAR1AP2	0
SAR1AP3	1
SAR1AP4	0
SAR1B	791
SARAF	5105
SARDH	34
SARM1	216
SARNP	449
SARS	1114
SARS2	44
SART1	1874
SART3	1944
SASH1	19
SASH3	1498
SASS6	297
SAT1	5304
SAT2	392
SATB1	3787
SATB1-AS1	279
SATB2	12
SATB2-AS1	2
SATL1	7
SAV1	648
SAXO1	8
SAXO2	127
SAYSD1	223
SBDS	2174
SBDSP1	869
SBF1	14522
SBF1P1	0
SBF2	2184
SBF2-AS1	149
SBK1	71
SBK2	0
SBK3	1
SBNO1	2753
SBNO2	2399
SBSN	2
SBSPON	4
SC5D	329
SCAANT1	14
SCAF1	924
SCAF11	8665
SCAF4	2611
SCAF8	4065
SCAI	1549
SCAMP1	384
SCAMP1-AS1	98
SCAMP2	773
SCAMP3	255
SCAMP4	353
SCAMP5	15
SCAND1	222
SCAND2P	628
SCAND3P1	4
SCAP	1088
SCAPER	960
SCARA3	0
SCARA5	5
SCARB1	726
SCARB2	1712
SCARF1	1169
SCARF2	66
SCARNA1	141
SCARNA10	0
SCARNA11	30
SCARNA12	0
SCARNA13	0
SCARNA14	2
SCARNA15	0
SCARNA16	0
SCARNA17	0
SCARNA18	32
SCARNA18B	3
SCARNA2	0
SCARNA20	9
SCARNA21	4932
SCARNA21B	3
SCARNA22	1180
SCARNA23	37
SCARNA3	96
SCARNA4	34
SCARNA5	6225
SCARNA6	1921
SCARNA7	4935
SCARNA8	11
SCARNA9	54
SCART1	188
SCAT1	61
SCAT2	1
SCAT8	2
SCCPDH	313
SCD	64
SCD5	146
SCDP1	0
SCEL	5
SCEL-AS1	2
SCFD1	1717
SCFD2	637
SCG2	2
SCG3	2
SCG5	11
SCGB1A1	0
SCGB1B2P	0
SCGB1C1	0
SCGB1C2	0
SCGB1D1	0
SCGB1D2	1
SCGB1D4	2
SCGB1D5P	0
